vector,"{'spaces': 0.26666666666666666, 'fields': 0.13333333333333333, 'machines': 0.13333333333333333, 'parametric': 0.06666666666666667, 'scalar': 0.06666666666666667, 'differential': 0.06666666666666667, 'field': 0.06666666666666667, 'matrix': 0.06666666666666667, 'geometry': 0.06666666666666667, 'devices': 0.06666666666666667}"
spaces,"{'linear': 0.07142857142857142, 'bounded': 0.07142857142857142, 'product': 0.07142857142857142, 'homology': 0.07142857142857142, 'random': 0.07142857142857142, 'solution': 0.03571428571428571, 'direct': 0.03571428571428571, 'transpose': 0.03571428571428571, 'matrix': 0.03571428571428571, 'continuous': 0.03571428571428571, 'weierstrass': 0.03571428571428571, 'complex': 0.03571428571428571, 'fourier': 0.03571428571428571, 'introduction': 0.03571428571428571, 'banach': 0.03571428571428571, 'additional': 0.03571428571428571, 'general': 0.03571428571428571, 'applications': 0.03571428571428571, 'kernel': 0.03571428571428571, 'selected': 0.03571428571428571, 'topics': 0.03571428571428571, 'riesz': 0.03571428571428571, 'distributions': 0.03571428571428571}"
independence,"{'bases': 0.3333333333333333, 'product': 0.3333333333333333, 'random': 0.16666666666666666, 'conditional': 0.16666666666666666}"
sequences,"{'series': 0.3333333333333333, 'free': 0.2222222222222222, 'random': 0.2222222222222222, 'completeness': 0.1111111111111111, 'limits': 0.1111111111111111}"
taylor,{'series': 1.0}
difference,"{'equations': 0.3333333333333333, 'approximations': 0.3333333333333333, 'methods': 0.3333333333333333}"
constant,{'coefficients': 1.0}
coefficients,{'additional': 1.0}
additional,"{'topics': 0.8333333333333334, 'techniques': 0.16666666666666666}"
improper,{'integrals': 1.0}
integrals,"{'joint': 0.13333333333333333, 'chain': 0.06666666666666667, 'applications': 0.06666666666666667, 'indefinite': 0.06666666666666667, 'fundamental': 0.06666666666666667, 'numerical': 0.06666666666666667, 'introduction': 0.06666666666666667, 'fubinis': 0.06666666666666667, 'greens': 0.06666666666666667, 'curl': 0.06666666666666667, 'sequences': 0.06666666666666667, 'surfaces': 0.06666666666666667, 'theorems': 0.06666666666666667, 'elementary': 0.06666666666666667}"
rule,"{'based': 0.25, 'functions': 0.08333333333333333, 'exponentials': 0.08333333333333333, 'implicit': 0.08333333333333333, 'simpsons': 0.08333333333333333, 'error': 0.08333333333333333, 'directional': 0.08333333333333333, 'derivative': 0.08333333333333333, 'derivatives': 0.08333333333333333, 'clairaut': 0.08333333333333333}"
gradient,"{'directional': 0.3333333333333333, 'newton': 0.3333333333333333, 'method': 0.3333333333333333}"
directional,"{'derivatives': 0.6666666666666666, 'derivative': 0.3333333333333333}"
tangent,"{'plane': 0.25, 'planes': 0.25, 'vectors': 0.25, 'space': 0.25}"
plane,"{'partial': 0.2, 'index': 0.2, 'classification': 0.2, 'algorithms': 0.2, 'method': 0.2}"
extreme,"{'without': 0.3333333333333333, 'mean': 0.3333333333333333, 'value': 0.3333333333333333}"
without,"{'constraints': 0.5, 'replacement': 0.5}"
approximations,"{'applications': 0.5, 'derivatives': 0.5}"
previously,"{'studied': 0.5, 'mat': 0.5}"
mat,"{'5125': 0.06382978723404255, '5126': 0.06382978723404255, '5141': 0.06382978723404255, '5142': 0.06382978723404255, '5151': 0.06382978723404255, '5152': 0.06382978723404255, '5131': 0.06382978723404255, '5133': 0.06382978723404255, '5105': 0.06382978723404255, '5107': 0.06382978723404255, '5170': 0.06382978723404255, '5171': 0.06382978723404255, '5190': 0.06382978723404255, '5191': 0.06382978723404255, '5551': 0.0425531914893617, '1300': 0.02127659574468085, '3175': 0.02127659574468085, '5552': 0.02127659574468085}"
1300,{'instead': 1.0}
instead,"{'course': 0.5, 'polynomial': 0.5}"
faculties,{'arts': 1.0}
arts,{'social': 1.0}
taken,"{'upgrading': 0.4, 'mcv4u': 0.2, 'limited': 0.2, 'thesis': 0.2}"
mcv4u,"{'mat1339': 0.5, 'equivalent': 0.5}"
mat1339,"{'equivalent': 0.3333333333333333, 'ontario': 0.3333333333333333, 'may': 0.3333333333333333}"
strongly,{'encouraged': 1.0}
encouraged,"{'register': 0.5, 'student': 0.5}"
mat1300,{'instead': 1.0}
polynomial,"{'rational': 0.42857142857142855, 'functions': 0.14285714285714285, 'rings': 0.14285714285714285, 'regression': 0.14285714285714285, 'approximation': 0.14285714285714285}"
rational,"{'maps': 0.2857142857142857, 'functions': 0.14285714285714285, 'logarithmic': 0.14285714285714285, 'trigonometric': 0.14285714285714285, 'exponential': 0.14285714285714285, 'real': 0.14285714285714285}"
factoring,{'remainder': 1.0}
polynomials,"{'algebraic': 0.5, 'specified': 0.25, 'using': 0.25}"
specified,{'zeros': 1.0}
zeros,{'odd': 1.0}
odd,{'even': 1.0}
even,{'polynomial': 1.0}
logarithms,"{'exponentials': 0.3333333333333333, 'inverse': 0.3333333333333333, 'elliptic': 0.3333333333333333}"
exponentials,"{'various': 0.3333333333333333, 'trigonometric': 0.3333333333333333, 'matrices': 0.3333333333333333}"
trigonometric,"{'functions': 0.625, 'ratios': 0.125, 'identities': 0.125, 'exponential': 0.125}"
radian,{'measure': 1.0}
ratios,{'compound': 1.0}
compound,{'angle': 1.0}
angle,{'formulae': 1.0}
formulae,{'trigonometric': 1.0}
identities,{'solving': 1.0}
inequalities,"{'involving': 0.5, 'sequences': 0.5}"
absolute,"{'continuity': 0.6666666666666666, 'values': 0.3333333333333333}"
logarithmic,"{'exponential': 0.5, 'radical': 0.5}"
graphs,"{'directed': 0.11764705882352941, 'course': 0.11764705882352941, 'operations': 0.058823529411764705, 'applications': 0.058823529411764705, 'whenever': 0.058823529411764705, 'networks': 0.058823529411764705, 'principle': 0.058823529411764705, 'selected': 0.058823529411764705, 'random': 0.058823529411764705, 'simple': 0.058823529411764705, 'kleenes': 0.058823529411764705, 'yao': 0.058823529411764705, 'well': 0.058823529411764705, 'markov': 0.058823529411764705, 'isomorph': 0.058823529411764705}"
wise,{'addition': 1.0}
multiplication,{'composition': 1.0}
composition,"{'derived': 0.6666666666666666, 'inverse': 0.3333333333333333}"
inverse,"{'functions': 0.25, 'trigonometric': 0.25, 'function': 0.25, 'kinematics': 0.25}"
instantaneous,{'rate': 1.0}
approximating,{'instantaneous': 1.0}
secants,{'tangents': 1.0}
tangents,{'graphs': 1.0}
graphing,{'finding': 1.0}
finding,"{'maxima': 0.5, 'methods': 0.25, 'frequent': 0.25}"
maxima,{'minima': 1.0}
minima,"{'functions': 0.3333333333333333, 'graph': 0.3333333333333333, 'principles': 0.3333333333333333}"
interpolate,{'extrapolate': 1.0}
extrapolate,{'data': 1.0}
mat1318,"{'may': 0.5, 'equivalent': 0.5}"
upgrading,{'purposes': 1.0}
count,"{'part': 0.6666666666666666, 'data': 0.3333333333333333}"
grading,{'scheme': 1.0}
scheme,"{'intuitive': 0.5, 'review': 0.5}"
intuitive,{'definition': 1.0}
intermediate,"{'value': 0.5, 'extreme': 0.5}"
quick,{'review': 1.0}
formulas,"{'products': 0.5, 'permutations': 0.5}"
quotients,{'logarithms': 1.0}
finite,"{'fields': 0.42857142857142855, 'difference': 0.14285714285714285, 'automata': 0.14285714285714285, 'dimensional': 0.07142857142857142, 'geometries': 0.07142857142857142, 'state': 0.07142857142857142, 'element': 0.07142857142857142}"
theorems,"{'central': 0.125, 'sampling': 0.125, 'lhospitals': 0.0625, 'mean': 0.0625, 'direct': 0.0625, 'stokes': 0.0625, 'flow': 0.0625, 'principal': 0.0625, 'power': 0.0625, 'classical': 0.0625, 'conditioning': 0.0625, 'regenerative': 0.0625, 'course': 0.0625, 'martingales': 0.0625}"
lhospitals,{'rule': 1.0}
implicit,"{'function': 0.6666666666666666, 'differentiation': 0.3333333333333333}"
newton,"{'method': 0.25, 'secant': 0.25, 'interpolation': 0.25, 'methods': 0.25}"
definite,"{'integral': 0.5, 'integrals': 0.5}"
antiderivatives,"{'elementary': 0.5, 'substitution': 0.5}"
substitutions,{'partial': 1.0}
fractions,"{'numerical': 0.5, 'algebraic': 0.5}"
numerical,"{'integration': 0.2, 'solution': 0.2, 'methods': 0.2, 'differentiation': 0.2, 'computation': 0.1, 'procedures': 0.1}"
mid,{'point': 1.0}
trapezoidal,{'rule': 1.0}
simpsons,{'rule': 1.0}
separable,"{'extensions': 0.6666666666666666, 'differential': 0.3333333333333333}"
eulers,{'method': 1.0}
taylors,"{'theorem': 0.6666666666666666, 'formula': 0.3333333333333333}"
formula,"{'series': 0.5, 'european': 0.5}"
planes,"{'normal': 0.25, 'normals': 0.25, 'two': 0.25, 'solution': 0.25}"
lines,"{'planes': 0.5, 'second': 0.25, 'mathematical': 0.25}"
emphasizing,{'geometric': 1.0}
intuition,{'attention': 1.0}
completeness,"{'compactness': 0.3333333333333333, 'axiom': 0.16666666666666666, 'supremum': 0.16666666666666666, 'properties': 0.16666666666666666, 'methods': 0.16666666666666666}"
axiom,"{'real': 0.5, 'choice': 0.5}"
proofs,"{'intermediate': 0.125, 'direct': 0.125, 'set': 0.125, 'major': 0.125, 'applications': 0.125, 'programs': 0.125, 'security': 0.125, 'verification': 0.125}"
surfaces,"{'surface': 0.3333333333333333, '2': 0.16666666666666666, 'introduction': 0.16666666666666666, 'special': 0.16666666666666666, 'hierarchical': 0.16666666666666666}"
space,"{'tangent': 0.14285714285714285, 'randomness': 0.14285714285714285, 'compactness': 0.14285714285714285, 'methodology': 0.14285714285714285, 'vector': 0.14285714285714285, 'localization': 0.14285714285714285, 'quantum': 0.14285714285714285}"
vectors,"{'planes': 0.2, 'two': 0.2, 'dot': 0.2, 'mcv4u': 0.2, 'independence': 0.2}"
normals,{'partial': 1.0}
maps,"{'additional': 0.3333333333333333, 'derivatives': 0.16666666666666666, 'chain': 0.16666666666666666, 'representation': 0.16666666666666666, 'matrices': 0.16666666666666666}"
quotient,"{'rules': 0.5, 'groups': 0.5}"
logarithm,{'basic': 1.0}
sketching,"{'applications': 0.5, 'concavity': 0.5}"
discrete,"{'dynamical': 0.18181818181818182, 'structures': 0.18181818181818182, 'time': 0.18181818181818182, 'continuous': 0.09090909090909091, 'logarithms': 0.09090909090909091, 'fourier': 0.09090909090909091, 'wavelet': 0.09090909090909091, 'event': 0.09090909090909091}"
dynamical,{'systems': 1.0}
equilibrium,{'points': 1.0}
points,"{'stability': 0.3333333333333333, 'inflection': 0.16666666666666666, 'lagrange': 0.16666666666666666, 'review': 0.16666666666666666, 'numerical': 0.16666666666666666}"
stability,"{'cobwebbing': 0.25, 'phase': 0.25, 'equilibria': 0.25, 'consistency': 0.25}"
cobwebbing,{'integrals': 1.0}
indefinite,{'definite': 1.0}
representations,"{'partial': 0.2, 'induced': 0.2, 'intertwining': 0.2, 'operations': 0.2, 'physics': 0.2}"
phase,"{'portrait': 0.5, 'steepest': 0.5}"
portrait,{'global': 1.0}
sums,"{'products': 0.25, 'complement': 0.25, 'independent': 0.25, 'annihilators': 0.25}"
radical,"{'ideals': 0.6666666666666666, 'functions': 0.3333333333333333}"
graph,"{'theory': 0.5, 'algorithms': 0.25, 'sketching': 0.125, 'theoretical': 0.125}"
concavity,{'points': 1.0}
inflection,{'second': 1.0}
cartesian,{'polar': 1.0}
polar,"{'geometric': 0.5, 'spherical': 0.5}"
algebraic,"{'sets': 0.26666666666666666, 'closure': 0.13333333333333333, 'operations': 0.06666666666666667, 'abstraction': 0.06666666666666667, 'methods': 0.06666666666666667, 'transcendental': 0.06666666666666667, 'topology': 0.06666666666666667, 'number': 0.06666666666666667, 'graph': 0.06666666666666667, 'varieties': 0.06666666666666667, 'geometry': 0.06666666666666667}"
dot,{'product': 1.0}
projections,"{'area': 0.2, 'introduction': 0.2, 'linear': 0.2, 'gram': 0.2, 'eigenvalues': 0.2}"
parallelograms,{'volume': 1.0}
parallelepipeds,{'scalar': 1.0}
scalar,"{'vector': 0.5, 'products': 0.5}"
form,"{'equations': 0.2, 'qr': 0.2, 'cayley': 0.2, 'contents': 0.2, 'grammars': 0.2}"
intersections,{'lines': 1.0}
unknowns,{'elimination': 1.0}
elimination,"{'substitution': 0.3333333333333333, 'completeness': 0.3333333333333333, 'algorithm': 0.3333333333333333}"
prerequisite,{'ontario': 1.0}
ontario,{'4u': 1.0}
4u,"{'functions': 0.5, 'calculus': 0.5}"
mhf4u,{'mat1318': 1.0}
gram,{'schmidt': 1.0}
schmidt,"{'orthogonal': 0.5, 'algorithm': 0.25, 'decomposition': 0.25}"
orthogonal,"{'projections': 0.75, 'functions': 0.25}"
transformations,"{'kernel': 0.3333333333333333, 'transformation': 0.3333333333333333, 'viewing': 0.3333333333333333}"
kernel,"{'image': 0.3333333333333333, 'hilbert': 0.3333333333333333, 'methods': 0.3333333333333333}"
geometry,"{'number': 0.14285714285714285, 'networks': 0.07142857142857142, 'algebra': 0.07142857142857142, 'projective': 0.07142857142857142, 'transformations': 0.07142857142857142, 'applications': 0.07142857142857142, 'physics': 0.07142857142857142, 'introduction': 0.07142857142857142, 'probability': 0.07142857142857142, 'relativity': 0.07142857142857142, 'cryptography': 0.07142857142857142, 'image': 0.07142857142857142, 'algorithms': 0.07142857142857142}"
propositional,"{'logic': 0.5, 'predicate': 0.5}"
sets,"{'functions': 0.21428571428571427, 'vanishing': 0.14285714285714285, 'zariski': 0.14285714285714285, 'cliques': 0.14285714285714285, 'basics': 0.07142857142857142, 'integers': 0.07142857142857142, 'probability': 0.07142857142857142, 'decision': 0.07142857142857142, 'link': 0.07142857142857142}"
basics,"{'counting': 0.16666666666666666, 'computer': 0.16666666666666666, 'web': 0.16666666666666666, 'programming': 0.16666666666666666, 'concurrency': 0.16666666666666666, 'machine': 0.16666666666666666}"
counting,"{'counting': 0.16666666666666666, 'arguments': 0.16666666666666666, 'techniques': 0.16666666666666666, 'space': 0.16666666666666666, 'latin': 0.16666666666666666, 'methods': 0.16666666666666666}"
arguments,"{'pigeonhole': 0.5, 'classes': 0.5}"
pigeonhole,{'principle': 1.0}
principle,"{'inclusion': 0.6666666666666666, 'permutations': 0.3333333333333333}"
permutations,"{'combinations': 0.5, 'cyclic': 0.25, 'partitions': 0.25}"
contradiction,{'cases': 1.0}
induction,"{'topics': 0.25, 'basic': 0.25, 'informal': 0.25, 'computing': 0.25}"
isomorphism,"{'theorems': 0.4, 'cycles': 0.2, 'proofs': 0.2, 'combinatorial': 0.2}"
cycles,"{'trees': 0.6, 'edge': 0.4}"
whenever,{'possible': 1.0}
possible,"{'applications': 0.5, 'topics': 0.5}"
included,{'elements': 1.0}
set,"{'theory': 0.75, 'cover': 0.125, 'current': 0.125}"
equivalence,{'relations': 1.0}
cardinality,"{'proof': 0.5, 'sets': 0.5}"
proof,"{'techniques': 0.5, 'systems': 0.3333333333333333, 'theory': 0.16666666666666666}"
integers,"{'integers': 0.2, 'modulo': 0.2, 'polyas': 0.2, 'course': 0.2, 'basic': 0.2}"
modulo,{'n': 1.0}
n,"{'rational': 0.25, 'permutations': 0.25, 'theorem': 0.25, 'version': 0.25}"
line,"{'integrals': 0.25, 'bundles': 0.25, 'completeness': 0.125, 'euclidean': 0.125, 'analytical': 0.125, 'surface': 0.125}"
supremum,"{'sequences': 0.5, 'infimum': 0.5}"
illustrated,"{'examples': 0.5, 'via': 0.5}"
number,"{'theory': 0.625, 'curves': 0.125, 'linear': 0.125, 'etc': 0.125}"
histograms,{'boxplot': 1.0}
boxplot,{'average': 1.0}
observed,"{'standard': 0.5, 'models': 0.5}"
deviation,{'elementary': 1.0}
package,"{'computer': 0.3333333333333333, 'introduction': 0.3333333333333333, 'concise': 0.3333333333333333}"
nonparametric,"{'tests': 0.5, 'methods': 0.5}"
game,"{'theory': 0.5, 'cops': 0.5}"
underpinning,{'games': 1.0}
games,"{'chance': 0.5, 'texas': 0.5}"
chance,{'demonstrated': 1.0}
demonstrated,{'applications': 1.0}
poker,{'games': 1.0}
texas,{'holdem': 1.0}
holdem,{'societal': 1.0}
gaming,{'selected': 1.0}
ancient,{'mathematics': 1.0}
mathematics,"{'statistics': 0.21428571428571427, 'course': 0.07142857142857142, 'elementary': 0.07142857142857142, 'propositional': 0.07142857142857142, 'axiom': 0.07142857142857142, 'seen': 0.07142857142857142, 'set': 0.07142857142857142, 'topics': 0.07142857142857142, 'paths': 0.07142857142857142, 'eg': 0.07142857142857142, 'cooperative': 0.07142857142857142, 'supervised': 0.07142857142857142}"
varies,{'year': 1.0}
chosen,"{'relation': 0.18181818181818182, 'themes': 0.09090909090909091, 'linear': 0.09090909090909091, 'geometry': 0.09090909090909091, 'farey': 0.09090909090909091, 'logics': 0.09090909090909091, 'signal': 0.09090909090909091, 'multivariate': 0.09090909090909091, 'denotational': 0.09090909090909091, 'stochastic': 0.09090909090909091}"
chaos,{'theory': 1.0}
see,{'department': 1.0}
clairaut,{'schwarz': 1.0}
schwarz,{'theorem': 1.0}
extrema,"{'critical': 0.5, 'functions': 0.5}"
lagrange,"{'multipliers': 0.5, 'inversions': 0.5}"
multipliers,{'double': 1.0}
double,"{'triple': 0.5, 'sampling': 0.5}"
triple,"{'integrals': 0.5, 'systems': 0.5}"
fubinis,{'theorem': 1.0}
spherical,{'cylindrical': 1.0}
cylindrical,{'coordinates': 1.0}
coordinates,{'change': 1.0}
greens,"{'functions': 0.6666666666666666, 'theorem': 0.3333333333333333}"
surface,"{'integrals': 0.3333333333333333, 'designs': 0.16666666666666666, 'methodology': 0.16666666666666666, 'representations': 0.16666666666666666, 'removal': 0.16666666666666666}"
curl,{'stokess': 1.0}
stokess,{'theorem': 1.0}
existence,"{'uniqueness': 0.5, 'potentials': 0.25, 'theory': 0.25}"
divergence,{'gausss': 1.0}
gausss,{'theorem': 1.0}
infimum,{'lim': 1.0}
lim,"{'sup': 0.5, 'inf': 0.5}"
sup,{'lim': 1.0}
inf,{'topology': 1.0}
topology,"{'affine': 0.2857142857142857, 'râ¢n': 0.14285714285714285, 'real': 0.14285714285714285, 'homotopies': 0.14285714285714285, 'selected': 0.14285714285714285, 'control': 0.14285714285714285}"
râ¢n,{'uniform': 1.0}
compactness,"{'connectedness': 0.42857142857142855, 'heine': 0.14285714285714285, 'formal': 0.14285714285714285, 'metrisation': 0.14285714285714285, 'henkin': 0.14285714285714285}"
heine,{'borel': 1.0}
borel,"{'cantelli': 0.6666666666666666, 'riemann': 0.3333333333333333}"
riemann,"{'roch': 0.5, 'integral': 0.25, 'lebesgue': 0.25}"
convergence,"{'concepts': 0.3, 'fourier': 0.1, 'power': 0.1, 'leading': 0.1, 'course': 0.1, 'theorems': 0.1, 'von': 0.1, 'social': 0.1}"
fourier,"{'series': 0.5, 'transform': 0.25, 'transforms': 0.125, 'based': 0.125}"
complement,{'subspaces': 1.0}
subspaces,{'linear': 1.0}
dual,{'spaces': 1.0}
transpose,{'mappings': 1.0}
mappings,"{'multilinear': 0.25, 'determinants': 0.25, 'inverse': 0.25, 'systems': 0.25}"
multilinear,{'mappings': 1.0}
inner,{'products': 1.0}
algorithm,"{'design': 0.15384615384615385, 'eigenvalues': 0.07692307692307693, 'factorization': 0.07692307692307693, 'development': 0.07692307692307693, 'analysis': 0.07692307692307693, 'based': 0.07692307692307693, 'sum': 0.07692307692307693, 'decomposable': 0.07692307692307693, 'completely': 0.07692307692307693, 'expectation': 0.07692307692307693, 'iterative': 0.07692307692307693, 'variational': 0.07692307692307693}"
diagonalization,{'symmetric': 1.0}
symmetric,"{'matrices': 0.5, 'public': 0.25, 'ciphers': 0.25}"
proving,"{'results': 0.5, 'automated': 0.5}"
arithmetic,"{'modulo': 0.16666666666666666, 'functions': 0.16666666666666666, 'geometry': 0.16666666666666666, 'undecidability': 0.16666666666666666, 'numerical': 0.16666666666666666, 'public': 0.16666666666666666}"
cyclic,{'groups': 1.0}
cosets,{'lagrangeâ€™s': 1.0}
lagrangeâ€™s,{'theorem': 1.0}
subgroups,"{'homomorphisms': 0.3333333333333333, 'classical': 0.3333333333333333, 'fundamental': 0.3333333333333333}"
homomorphisms,"{'quotient': 0.3333333333333333, 'isomorphism': 0.3333333333333333, 'coverings': 0.3333333333333333}"
finitely,{'generated': 1.0}
generated,"{'algebras': 0.6666666666666666, 'abelian': 0.3333333333333333}"
abelian,{'groups': 1.0}
operators,"{'laplace': 0.2, 'dual': 0.2, 'line': 0.1, 'hilbert': 0.1, 'unbounded': 0.1, 'etc': 0.1, 'paths': 0.1, 'differential': 0.1}"
stokes,{'gauss': 1.0}
gauss,"{'etc': 0.3333333333333333, 'seidel': 0.3333333333333333, 'jacobi': 0.3333333333333333}"
laplace,"{'transforms': 0.5, 'equation': 0.25, 'stationary': 0.25}"
transforms,"{'systems': 0.6666666666666666, 'linear': 0.3333333333333333}"
ordinary,"{'points': 0.4, 'differential': 0.4, 'exponential': 0.2}"
singular,"{'value': 0.6666666666666666, 'perturbation': 0.3333333333333333}"
decomposition,"{'applications': 0.2, 'generalized': 0.2, 'quantum': 0.2, 'structure': 0.2, 'delaunay': 0.2}"
minimization,{'quadratic': 1.0}
quadratic,{'forms': 1.0}
squares,"{'approximation': 0.25, 'correlation': 0.25, 'split': 0.25, 'steiner': 0.25}"
simplex,"{'method': 0.6666666666666666, 'solution': 0.3333333333333333}"
recurrence,{'relations': 1.0}
generating,"{'functions': 0.8333333333333334, 'basic': 0.16666666666666666}"
inclusion,{'exclusion': 1.0}
exclusion,"{'aspects': 0.5, 'generating': 0.5}"
euclidean,"{'non': 0.3333333333333333, 'geometries': 0.3333333333333333, 'space': 0.3333333333333333}"
geometries,"{'affine': 0.5, 'posets': 0.5}"
affine,"{'projective': 0.5, 'geometry': 0.25, 'algebraic': 0.25}"
predicate,{'logic': 1.0}
axiomatic,"{'theories': 0.3333333333333333, 'set': 0.3333333333333333, 'semantics': 0.3333333333333333}"
constructive,"{'non': 0.5, 'induction': 0.5}"
informal,{'set': 1.0}
paradoxes,{'introduction': 1.0}
encoding,{'mathematics': 1.0}
zorns,{'lemma': 1.0}
lemma,"{'jacobson': 0.2857142857142857, 'cardinality': 0.14285714285714285, 'dimension': 0.14285714285714285, 'riemann': 0.14285714285714285, 'perturbation': 0.14285714285714285, 'pushdown': 0.14285714285714285}"
axioms,"{'compactness': 0.4, 'applications': 0.4, 'consequences': 0.2}"
conditional,"{'probability': 0.3333333333333333, 'expectation': 0.3333333333333333, 'probabilities': 0.16666666666666666, 'modes': 0.16666666666666666}"
densities,"{'moments': 0.5, 'distribution': 0.5}"
moments,{'sampling': 1.0}
weak,"{'law': 0.25, 'weak': 0.25, 'topologies': 0.25, 'solutions': 0.25}"
independent,"{'identically': 0.3333333333333333, 'sets': 0.3333333333333333, 'random': 0.16666666666666666, 'data': 0.16666666666666666}"
moment,"{'generating': 0.5, 'estimation': 0.5}"
hypotheses,"{'inferences': 0.5, 'goals': 0.5}"
concise,{'survey': 1.0}
combinatorial,"{'optimization': 0.375, 'objects': 0.25, 'analysis': 0.125, 'structures': 0.125, 'nature': 0.125}"
continuous,"{'functions': 0.2857142857142857, 'time': 0.2857142857142857, 'densities': 0.14285714285714285, 'martingales': 0.14285714285714285, 'discretized': 0.14285714285714285}"
expectation,"{'variance': 0.16666666666666666, 'probability': 0.16666666666666666, 'additional': 0.16666666666666666, 'introduction': 0.16666666666666666, 'basic': 0.16666666666666666, 'maximization': 0.16666666666666666}"
gaussian,{'binomial': 1.0}
engineers,{'descriptive': 1.0}
paired,{'sampling': 1.0}
categorical,{'data': 1.0}
biosciences,{'analyzed': 1.0}
babylonians,{'egyptians': 1.0}
egyptians,{'greeks': 1.0}
greeks,{'modern': 1.0}
seen,{'central': 1.0}
randomness,"{'approximation': 0.5, 'distinctive': 0.5}"
infinitely,{'small': 1.0}
abstraction,"{'metric': 0.5, 'reflection': 0.5}"
metric,"{'spaces': 0.5, 'covering': 0.5}"
connectedness,"{'contraction': 0.3333333333333333, 'continuous': 0.3333333333333333, 'homotopy': 0.3333333333333333}"
contraction,{'mappings': 1.0}
modes,"{'convergence': 0.3333333333333333, 'modular': 0.3333333333333333, 'algorithm': 0.3333333333333333}"
weierstrass,{'approximation': 1.0}
lâ¢2,{'spaces': 1.0}
laurent,{'series': 1.0}
residue,{'calculus': 1.0}
conformal,{'mappings': 1.0}
nonlinear,"{'systems': 0.3333333333333333, 'equations': 0.16666666666666666, 'programming': 0.16666666666666666, 'pdes': 0.16666666666666666, 'differential': 0.16666666666666666}"
uniqueness,"{'theorems': 0.5, 'flow': 0.5}"
equilibria,"{'invariant': 0.5, 'periodic': 0.5}"
invariant,"{'manifolds': 0.3333333333333333, 'tests': 0.3333333333333333, 'robust': 0.3333333333333333}"
manifolds,"{'genus': 0.3333333333333333, 'periodic': 0.16666666666666666, 'homogeneous': 0.16666666666666666, 'differentiable': 0.16666666666666666, 'hyperbolic': 0.16666666666666666}"
periodic,"{'orbits': 0.5, 'solutions': 0.5}"
orbits,{'planar': 1.0}
planar,"{'graphs': 0.6666666666666666, 'flows': 0.3333333333333333}"
rings,"{'modules': 0.45454545454545453, 'algebraic': 0.18181818181818182, 'ideals': 0.09090909090909091, 'polynomial': 0.09090909090909091, 'construction': 0.09090909090909091, 'hilbert': 0.09090909090909091}"
ideals,"{'hilbert': 0.8, 'homomorphisms': 0.2}"
ideal,{'domains': 1.0}
annihilators,{'modules': 1.0}
pid,{'sets': 1.0}
countability,"{'separation': 0.6666666666666666, 'topology': 0.3333333333333333}"
homotopies,{'winding': 1.0}
winding,{'number': 1.0}
riemannian,"{'geometry': 0.6666666666666666, 'metric': 0.3333333333333333}"
physics,"{'topics': 0.5, 'light': 0.5}"
farey,{'sequence': 1.0}
sequence,"{'fermat': 0.5, 'analysis': 0.5}"
fermat,{'euler': 1.0}
euler,"{'tours': 0.6666666666666666, 'wilson': 0.3333333333333333}"
wilson,{'theorems': 1.0}
residues,{'primitive': 1.0}
primitive,{'roots': 1.0}
diophantine,"{'equations': 0.5, 'approximation': 0.5}"
continued,{'fractions': 1.0}
transcendental,"{'extensions': 0.6666666666666666, 'numbers': 0.3333333333333333}"
primes,{'overview': 1.0}
theoretic,{'point': 1.0}
stochastic,"{'processes': 0.42857142857142855, 'integration': 0.14285714285714285, 'dynamic': 0.14285714285714285, 'networks': 0.14285714285714285, 'fixed': 0.14285714285714285}"
branching,{'processes': 1.0}
legendre,{'bessel': 1.0}
bessel,{'functions': 1.0}
sturm,{'liouville': 1.0}
liouville,{'problems': 1.0}
schur,{'canonical': 1.0}
qr,{'lu': 1.0}
lu,{'cholesky': 1.0}
cholesky,{'singular': 1.0}
generalized,"{'linear': 0.6666666666666666, 'inverses': 0.3333333333333333}"
inverses,{'jordan': 1.0}
jordan,"{'holder': 0.6666666666666666, 'form': 0.3333333333333333}"
cayley,{'hamilton': 1.0}
hamilton,"{'cycles': 0.6666666666666666, 'theorem': 0.3333333333333333}"
eigenvalue,{'estimation': 1.0}
gershgorin,{'circle': 1.0}
circle,{'theorem': 1.0}
rayleigh,{'minima': 1.0}
computational,"{'complexity': 0.16666666666666666, 'geometry': 0.16666666666666666, 'methods': 0.08333333333333333, 'hardness': 0.08333333333333333, 'indistinguishable': 0.08333333333333333, 'models': 0.08333333333333333, 'perspective': 0.08333333333333333, 'molecular': 0.08333333333333333, 'proteomics': 0.08333333333333333, 'aspects': 0.08333333333333333}"
binary,"{'codes': 0.2, 'count': 0.2, 'response': 0.2, 'trees': 0.2, 'search': 0.2}"
hamming,{'bch': 1.0}
bch,{'codes': 1.0}
matching,"{'theory': 0.16666666666666666, 'bipartite': 0.16666666666666666, 'application': 0.16666666666666666, 'presentation': 0.16666666666666666, 'pairwise': 0.16666666666666666, 'systems': 0.16666666666666666}"
syntax,{'semantics': 1.0}
